source_run,model_label,serving_mode,source_file,model,isl,osl,prefix,concurrency,request_rate,bs,global_bs,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,num_total_gpus,tp,pp,dp,moe_tp,moe_ep,parallel,gemm,kvcache,fmha,moe,comm,memory,balance_score,num_ctx_reqs,num_gen_reqs,num_tokens,ctx_tokens,gen_tokens,backend,version,system,power_w,tokens/s/gpu_cluster,(p)bs,(p)global_bs,(p)workers,(d)bs,(d)global_bs,(d)workers,(p)seq/s/worker,(d)seq/s/worker,(p)tp,(p)pp,(p)dp,(p)moe_tp,(p)moe_ep,(p)parallel,(p)gemm,(p)kvcache,(p)fmha,(p)moe,(p)comm,(p)memory,(p)backend,(p)version,(p)system,(d)tp,(d)pp,(d)dp,(d)moe_tp,(d)moe_ep,(d)parallel,(d)gemm,(d)kvcache,(d)fmha,(d)moe,(d)comm,(d)memory,(d)backend,(d)version,(d)system,(e)workers,(e)tp,(e)pp,(e)parallel,(e)memory,backend_label,satisfies_sla,cluster_total_gpus,raw_candidate_tps,cluster_tps_8gpu,output_token_throughput_8gpu,per_gpu_throughput_8gpu,per_user_tps,plot_label,is_model_pareto_frontier
kimi,Kimi K2.5 NVFP4,disagg,kimi/nvidia/Kimi-K2.5-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_594291/disagg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,24,2.812,,,477.763,7.859,8328.904,2.812,0.352,2812.44,351.555,127.247,8,,,,,,,,,,,,,,,,,,,sglang,,,0.0,351.555,1.0,4.0,1.0,6.0,24.0,1.0,15.07,3.057,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,160.846,sglang,0.5.10,b300_sxm,1.0,1.0,4.0,4.0,1.0,tp1pp1dp4etp4ep1,nvfp4,fp8,fp8,nvfp4,half,152.564,sglang,0.5.10,b300_sxm,0.0,0.0,0.0,,0.0,sglang,True,8,2812.44,2812.44,2812.44,351.555,127.247,Kimi K2.5 NVFP4 / sglang / disagg,False
kimi,Kimi K2.5 NVFP4,disagg,kimi/nvidia/Kimi-K2.5-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_594291/disagg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,18,2.11,,,185.78,7.855,8032.925,2.11,0.264,2110.48,263.81,127.315,8,,,,,,,,,,,,,,,,,,,sglang,,,0.0,263.81,1.0,1.0,1.0,18.0,18.0,1.0,9.689,2.294,4.0,1.0,1.0,1.0,4.0,tp4pp1dp1etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,148.147,sglang,0.5.10,b300_sxm,4.0,1.0,1.0,4.0,1.0,tp4pp1dp1etp4ep1,nvfp4,fp8,fp8,nvfp4,half,148.092,sglang,0.5.10,b300_sxm,0.0,0.0,0.0,,0.0,sglang,True,8,2110.48,2110.48,2110.48,263.81,127.315,Kimi K2.5 NVFP4 / sglang / disagg,False
kimi,Kimi K2.5 NVFP4,disagg,kimi/nvidia/Kimi-K2.5-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_594291/disagg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,13,1.715,,,185.78,6.982,7160.798,1.715,0.214,1714.88,214.36,143.234,8,,,,,,,,,,,,,,,,,,,sglang,,,0.0,214.36,1.0,1.0,1.0,13.0,13.0,1.0,9.689,1.864,4.0,1.0,1.0,1.0,4.0,tp4pp1dp1etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,148.147,sglang,0.5.10,b300_sxm,4.0,1.0,1.0,4.0,1.0,tp4pp1dp1etp4ep1,nvfp4,fp8,fp8,nvfp4,half,147.274,sglang,0.5.10,b300_sxm,0.0,0.0,0.0,,0.0,sglang,True,8,1714.88,1714.88,1714.88,214.36,143.234,Kimi K2.5 NVFP4 / sglang / disagg,False
kimi,Kimi K2.5 NVFP4,disagg,kimi/nvidia/Kimi-K2.5-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_594291/disagg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,4,0.62,,,185.78,5.939,6118.841,0.62,0.078,620.08,77.51,168.375,8,,,,,,,,,,,,,,,,,,,sglang,,,0.0,77.51,1.0,1.0,1.0,4.0,4.0,1.0,9.689,0.674,4.0,1.0,1.0,1.0,4.0,tp4pp1dp1etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,148.147,sglang,0.5.10,b300_sxm,4.0,1.0,1.0,4.0,1.0,tp4pp1dp1etp4ep1,nvfp4,fp8,fp8,nvfp4,half,145.801,sglang,0.5.10,b300_sxm,0.0,0.0,0.0,,0.0,sglang,True,8,620.08,620.08,620.08,77.51,168.375,Kimi K2.5 NVFP4 / sglang / disagg,False
kimi,Kimi K2.5 NVFP4,disagg,kimi/nvidia/Kimi-K2.5-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_594291/disagg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,2,0.349,,,185.78,5.277,5457.503,0.349,0.044,348.68,43.585,189.484,8,,,,,,,,,,,,,,,,,,,sglang,,,0.0,43.585,1.0,1.0,1.0,2.0,2.0,1.0,9.689,0.379,4.0,1.0,1.0,1.0,4.0,tp4pp1dp1etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,148.147,sglang,0.5.10,b300_sxm,4.0,1.0,1.0,1.0,4.0,tp4pp1dp1etp1ep4,nvfp4,fp8,fp8,nvfp4,half,145.474,sglang,0.5.10,b300_sxm,0.0,0.0,0.0,,0.0,sglang,True,8,348.68,348.68,348.68,43.585,189.484,Kimi K2.5 NVFP4 / sglang / disagg,False
kimi,Kimi K2.5 NVFP4,disagg,kimi/nvidia/Kimi-K2.5-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_594291/disagg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,1,0.209,,,185.78,4.416,4597.364,0.209,0.026,208.84,26.105,226.431,8,,,,,,,,,,,,,,,,,,,sglang,,,0.0,26.105,1.0,1.0,1.0,1.0,1.0,1.0,9.689,0.227,4.0,1.0,1.0,1.0,4.0,tp4pp1dp1etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,148.147,sglang,0.5.10,b300_sxm,4.0,1.0,1.0,1.0,4.0,tp4pp1dp1etp1ep4,nvfp4,fp8,fp8,nvfp4,half,145.311,sglang,0.5.10,b300_sxm,0.0,0.0,0.0,,0.0,sglang,True,8,208.84,208.84,208.84,26.105,226.431,Kimi K2.5 NVFP4 / sglang / disagg,False
minimax,MiniMax M2.7 NVFP4,agg,minimax/nvidia/MiniMax-M2.7-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_671125/agg/pareto.csv,nvidia/MiniMax-M2.7-NVFP4,4000,1000,0,640,11.43,320.0,640.0,543.573,55.754,56241.339,11.43,5.715,11418.379,5709.189,17.936,2,1.0,1.0,2.0,1.0,2.0,tp1pp1dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,256.321,0.16,2.0,318.0,8318.0,8000.0,318.0,vllm,0.19.0,b300_sxm,0.0,5709.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,8,11418.379,45673.512,45673.512,5709.189,17.936,MiniMax M2.7 NVFP4 / vllm / agg,False
minimax,MiniMax M2.7 NVFP4,agg,minimax/nvidia/MiniMax-M2.7-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_671125/agg/pareto.csv,nvidia/MiniMax-M2.7-NVFP4,4000,1000,0,576,11.142,288.0,576.0,532.758,51.449,51930.435,11.142,5.571,11131.275,5565.638,19.437,2,1.0,1.0,2.0,1.0,2.0,tp1pp1dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,237.392,0.144,2.0,286.0,8286.0,8000.0,286.0,vllm,0.19.0,b300_sxm,0.0,5565.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,8,11131.275,44525.104,44525.104,5565.638,19.437,MiniMax M2.7 NVFP4 / vllm / agg,False
minimax,MiniMax M2.7 NVFP4,agg,minimax/nvidia/MiniMax-M2.7-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_671125/agg/pareto.csv,nvidia/MiniMax-M2.7-NVFP4,4000,1000,0,512,10.845,256.0,512.0,522.021,46.96,47435.377,10.845,5.422,10834.097,5417.048,21.295,2,1.0,1.0,2.0,1.0,2.0,tp1pp1dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,218.463,0.128,2.0,254.0,8254.0,8000.0,254.0,vllm,0.19.0,b300_sxm,0.0,5417.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,8,10834.097,43336.384,43336.384,5417.048,21.295,MiniMax M2.7 NVFP4 / vllm / agg,False
minimax,MiniMax M2.7 NVFP4,agg,minimax/nvidia/MiniMax-M2.7-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_671125/agg/pareto.csv,nvidia/MiniMax-M2.7-NVFP4,4000,1000,0,480,10.64,240.0,480.0,517.24,44.86,45332.824,10.64,5.32,10629.122,5314.561,22.291,2,1.0,1.0,2.0,1.0,2.0,tp1pp1dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,208.998,0.12,2.0,238.0,8238.0,8000.0,238.0,vllm,0.19.0,b300_sxm,0.0,5314.561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,8,10629.122,42516.488,42516.488,5314.561,22.291,MiniMax M2.7 NVFP4 / vllm / agg,False
minimax,MiniMax M2.7 NVFP4,agg,minimax/nvidia/MiniMax-M2.7-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_671125/agg/pareto.csv,nvidia/MiniMax-M2.7-NVFP4,4000,1000,0,448,10.398,224.0,448.0,512.459,42.828,43297.243,10.398,5.199,10388.02,5194.01,23.349,2,1.0,1.0,2.0,1.0,2.0,tp1pp1dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,199.534,0.112,2.0,222.0,8222.0,8000.0,222.0,vllm,0.19.0,b300_sxm,0.0,5194.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,8,10388.02,41552.08,41552.08,5194.01,23.349,MiniMax M2.7 NVFP4 / vllm / agg,False
minimax,MiniMax M2.7 NVFP4,agg,minimax/nvidia/MiniMax-M2.7-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_671125/agg/pareto.csv,nvidia/MiniMax-M2.7-NVFP4,4000,1000,0,416,10.166,208.0,416.0,507.679,40.662,41129.039,10.166,5.083,10155.814,5077.907,24.593,2,1.0,1.0,2.0,1.0,2.0,tp1pp1dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,190.069,0.104,2.0,206.0,8206.0,8000.0,206.0,vllm,0.19.0,b300_sxm,0.0,5077.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,8,10155.814,40623.256,40623.256,5077.907,24.593,MiniMax M2.7 NVFP4 / vllm / agg,False
minimax,MiniMax M2.7 NVFP4,agg,minimax/nvidia/MiniMax-M2.7-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_671125/agg/pareto.csv,nvidia/MiniMax-M2.7-NVFP4,4000,1000,0,384,9.912,192.0,384.0,502.896,38.477,38941.882,9.912,4.956,9902.527,4951.263,25.989,2,1.0,1.0,2.0,1.0,2.0,tp1pp1dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,180.605,0.096,2.0,190.0,8190.0,8000.0,190.0,vllm,0.19.0,b300_sxm,0.0,4951.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,8,9902.527,39610.104,39610.104,4951.263,25.989,MiniMax M2.7 NVFP4 / vllm / agg,False
minimax,MiniMax M2.7 NVFP4,agg,minimax/nvidia/MiniMax-M2.7-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_671125/agg/pareto.csv,nvidia/MiniMax-M2.7-NVFP4,4000,1000,0,352,9.63,176.0,352.0,498.103,36.286,36748.059,9.63,4.815,9620.759,4810.38,27.559,2,1.0,1.0,2.0,1.0,2.0,tp1pp1dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,171.14,0.088,2.0,174.0,8174.0,8000.0,174.0,vllm,0.19.0,b300_sxm,0.0,4810.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,8,9620.759,38483.04,38483.04,4810.38,27.559,MiniMax M2.7 NVFP4 / vllm / agg,False
minimax,MiniMax M2.7 NVFP4,agg,minimax/nvidia/MiniMax-M2.7-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_671125/agg/pareto.csv,nvidia/MiniMax-M2.7-NVFP4,4000,1000,0,320,9.278,160.0,320.0,493.31,34.222,34680.591,9.278,4.639,9269.091,4634.545,29.221,2,1.0,1.0,2.0,1.0,2.0,tp1pp1dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,161.676,0.08,2.0,158.0,8158.0,8000.0,158.0,vllm,0.19.0,b300_sxm,0.0,4634.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,8,9269.091,37076.36,37076.36,4634.545,29.221,MiniMax M2.7 NVFP4 / vllm / agg,False
minimax,MiniMax M2.7 NVFP4,agg,minimax/nvidia/MiniMax-M2.7-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_671125/agg/pareto.csv,nvidia/MiniMax-M2.7-NVFP4,4000,1000,0,288,8.772,144.0,288.0,488.517,32.564,33019.89,8.772,4.386,8762.989,4381.494,30.709,2,1.0,1.0,2.0,1.0,2.0,tp1pp1dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,152.212,0.072,2.0,142.0,8142.0,8000.0,142.0,vllm,0.19.0,b300_sxm,0.0,4381.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,8,8762.989,35051.952,35051.952,4381.494,30.709,MiniMax M2.7 NVFP4 / vllm / agg,False
minimax,MiniMax M2.7 NVFP4,agg,minimax/nvidia/MiniMax-M2.7-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_671125/agg/pareto.csv,nvidia/MiniMax-M2.7-NVFP4,4000,1000,0,512,16.854,128.0,512.0,357.259,30.202,30528.873,16.854,4.213,16836.808,4209.202,33.111,4,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,112.314,0.128,1.0,127.0,4127.0,4000.0,127.0,vllm,0.19.0,b300_sxm,0.0,4209.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,8,16836.808,33673.616,33673.616,4209.202,33.111,MiniMax M2.7 NVFP4 / vllm / agg,False
minimax,MiniMax M2.7 NVFP4,agg,minimax/nvidia/MiniMax-M2.7-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_671125/agg/pareto.csv,nvidia/MiniMax-M2.7-NVFP4,4000,1000,0,512,16.772,128.0,512.0,636.851,30.14,30746.577,16.772,4.193,16755.219,4188.805,33.179,4,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,113.321,0.064,2.0,126.0,8126.0,8000.0,126.0,vllm,0.19.0,b300_sxm,0.0,4188.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,8,16755.219,33510.44,33510.44,4188.805,33.179,MiniMax M2.7 NVFP4 / vllm / agg,False
minimax,MiniMax M2.7 NVFP4,agg,minimax/nvidia/MiniMax-M2.7-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_671125/agg/pareto.csv,nvidia/MiniMax-M2.7-NVFP4,4000,1000,0,448,16.118,112.0,448.0,351.213,27.614,27938.029,16.118,4.03,16101.89,4025.473,36.213,4,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,102.85,0.112,1.0,111.0,4111.0,4000.0,111.0,vllm,0.19.0,b300_sxm,0.0,4025.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,True,8,16101.89,32203.784,32203.784,4025.473,36.213,MiniMax M2.7 NVFP4 / vllm / agg,True
minimax,MiniMax M2.7 NVFP4,agg,minimax/nvidia/MiniMax-M2.7-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_671125/agg/pareto.csv,nvidia/MiniMax-M2.7-NVFP4,4000,1000,0,448,16.043,112.0,448.0,630.799,27.534,28137.67,16.043,4.011,16026.986,4006.746,36.318,4,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,103.857,0.056,2.0,110.0,8110.0,8000.0,110.0,vllm,0.19.0,b300_sxm,0.0,4006.746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,True,8,16026.986,32053.968,32053.968,4006.746,36.318,MiniMax M2.7 NVFP4 / vllm / agg,True
minimax,MiniMax M2.7 NVFP4,agg,minimax/nvidia/MiniMax-M2.7-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_671125/agg/pareto.csv,nvidia/MiniMax-M2.7-NVFP4,4000,1000,0,384,15.294,96.0,384.0,344.702,24.924,25244.274,15.294,3.823,15278.484,3819.621,40.121,4,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,93.385,0.096,1.0,95.0,4095.0,4000.0,95.0,vllm,0.19.0,b300_sxm,0.0,3819.621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,True,8,15278.484,30556.968,30556.968,3819.621,40.121,MiniMax M2.7 NVFP4 / vllm / agg,True
minimax,MiniMax M2.7 NVFP4,agg,minimax/nvidia/MiniMax-M2.7-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_671125/agg/pareto.csv,nvidia/MiniMax-M2.7-NVFP4,4000,1000,0,384,15.222,96.0,384.0,624.746,24.832,25432.121,15.222,3.806,15207.004,3801.751,40.27,4,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,94.392,0.048,2.0,94.0,8094.0,8000.0,94.0,vllm,0.19.0,b300_sxm,0.0,3801.751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,True,8,15207.004,30414.008,30414.008,3801.751,40.27,MiniMax M2.7 NVFP4 / vllm / agg,True
minimax,MiniMax M2.7 NVFP4,agg,minimax/nvidia/MiniMax-M2.7-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_671125/agg/pareto.csv,nvidia/MiniMax-M2.7-NVFP4,4000,1000,0,320,14.291,80.0,320.0,338.871,22.204,22520.598,14.291,3.573,14276.864,3569.216,45.037,4,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,83.921,0.08,1.0,79.0,4079.0,4000.0,79.0,vllm,0.19.0,b300_sxm,0.0,3569.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,True,8,14276.864,28553.728,28553.728,3569.216,45.037,MiniMax M2.7 NVFP4 / vllm / agg,True
minimax,MiniMax M2.7 NVFP4,agg,minimax/nvidia/MiniMax-M2.7-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_671125/agg/pareto.csv,nvidia/MiniMax-M2.7-NVFP4,4000,1000,0,320,14.235,80.0,320.0,595.493,22.082,22655.51,14.235,3.559,14220.721,3555.18,45.286,4,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,84.928,0.04,2.0,78.0,8078.0,8000.0,78.0,vllm,0.19.0,b300_sxm,0.0,3555.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,True,8,14220.721,28441.44,28441.44,3555.18,45.286,MiniMax M2.7 NVFP4 / vllm / agg,True
minimax,MiniMax M2.7 NVFP4,agg,minimax/nvidia/MiniMax-M2.7-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_671125/agg/pareto.csv,nvidia/MiniMax-M2.7-NVFP4,4000,1000,0,256,12.883,64.0,256.0,333.032,19.681,19994.333,12.883,3.221,12869.751,3217.438,50.81,4,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,74.457,0.064,1.0,63.0,4063.0,4000.0,63.0,vllm,0.19.0,b300_sxm,0.0,3217.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,True,8,12869.751,25739.504,25739.504,3217.438,50.81,MiniMax M2.7 NVFP4 / vllm / agg,True
minimax,MiniMax M2.7 NVFP4,agg,minimax/nvidia/MiniMax-M2.7-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_671125/agg/pareto.csv,nvidia/MiniMax-M2.7-NVFP4,4000,1000,0,256,12.838,64.0,256.0,528.391,19.541,20049.426,12.838,3.209,12824.761,3206.19,51.176,4,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,75.463,0.032,2.0,62.0,8062.0,8000.0,62.0,vllm,0.19.0,b300_sxm,0.0,3206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,True,8,12824.761,25649.52,25649.52,3206.19,51.176,MiniMax M2.7 NVFP4 / vllm / agg,True
minimax,MiniMax M2.7 NVFP4,agg,minimax/nvidia/MiniMax-M2.7-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_671125/agg/pareto.csv,nvidia/MiniMax-M2.7-NVFP4,4000,1000,0,224,12.049,56.0,224.0,330.058,18.399,18710.73,12.049,3.012,12036.522,3009.13,54.351,4,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,69.724,0.056,1.0,55.0,4055.0,4000.0,55.0,vllm,0.19.0,b300_sxm,0.0,3009.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,True,8,12036.522,24073.04,24073.04,3009.13,54.351,MiniMax M2.7 NVFP4 / vllm / agg,True
minimax,MiniMax M2.7 NVFP4,agg,minimax/nvidia/MiniMax-M2.7-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_671125/agg/pareto.csv,nvidia/MiniMax-M2.7-NVFP4,4000,1000,0,224,12.01,56.0,224.0,495.254,18.249,18726.38,12.01,3.002,11997.565,2999.391,54.796,4,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,70.731,0.028,2.0,54.0,8054.0,8000.0,54.0,vllm,0.19.0,b300_sxm,0.0,2999.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,True,8,11997.565,23995.128,23995.128,2999.391,54.796,MiniMax M2.7 NVFP4 / vllm / agg,True
minimax,MiniMax M2.7 NVFP4,agg,minimax/nvidia/MiniMax-M2.7-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_671125/agg/pareto.csv,nvidia/MiniMax-M2.7-NVFP4,4000,1000,0,192,11.118,48.0,192.0,327.085,17.076,17385.905,11.118,2.779,11106.439,2776.61,58.562,4,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,64.992,0.048,1.0,47.0,4047.0,4000.0,47.0,vllm,0.19.0,b300_sxm,0.0,2776.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,True,8,11106.439,22212.88,22212.88,2776.61,58.562,MiniMax M2.7 NVFP4 / vllm / agg,True
minimax,MiniMax M2.7 NVFP4,agg,minimax/nvidia/MiniMax-M2.7-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_671125/agg/pareto.csv,nvidia/MiniMax-M2.7-NVFP4,4000,1000,0,192,11.085,48.0,192.0,462.425,16.916,17361.56,11.085,2.771,11074.271,2768.568,59.115,4,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,65.999,0.024,2.0,46.0,8046.0,8000.0,46.0,vllm,0.19.0,b300_sxm,0.0,2768.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,True,8,11074.271,22148.544,22148.544,2768.568,59.115,MiniMax M2.7 NVFP4 / vllm / agg,True
minimax,MiniMax M2.7 NVFP4,agg,minimax/nvidia/MiniMax-M2.7-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_671125/agg/pareto.csv,nvidia/MiniMax-M2.7-NVFP4,4000,1000,0,160,10.111,40.0,160.0,311.957,15.629,15925.028,10.111,2.528,10100.54,2525.135,63.985,4,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,60.26,0.04,1.0,39.0,4039.0,4000.0,39.0,vllm,0.19.0,b300_sxm,0.0,2525.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,True,8,10100.54,20201.08,20201.08,2525.135,63.985,MiniMax M2.7 NVFP4 / vllm / agg,True
minimax,MiniMax M2.7 NVFP4,agg,minimax/nvidia/MiniMax-M2.7-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_671125/agg/pareto.csv,nvidia/MiniMax-M2.7-NVFP4,4000,1000,0,160,10.086,40.0,160.0,429.905,15.457,15871.108,10.086,2.522,10076.391,2519.098,64.697,4,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,61.267,0.02,2.0,38.0,8038.0,8000.0,38.0,vllm,0.19.0,b300_sxm,0.0,2519.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,True,8,10076.391,20152.784,20152.784,2519.098,64.697,MiniMax M2.7 NVFP4 / vllm / agg,True
minimax,MiniMax M2.7 NVFP4,agg,minimax/nvidia/MiniMax-M2.7-NVFP4_b300_sxm_auto_isl4000_osl1000_ttft2000_tpot30_671125/agg/pareto.csv,nvidia/MiniMax-M2.7-NVFP4,4000,1000,0,128,8.84,32.0,128.0,276.982,14.282,14544.871,8.84,2.21,8830.83,2207.708,70.017,4,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,55.528,0.032,1.0,31.0,4031.0,4000.0,31.0,vllm,0.19.0,b300_sxm,0.0,2207.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,True,8,8830.83,17661.664,17661.664,2207.708,70.017,MiniMax M2.7 NVFP4 / vllm / agg,True
